# Frame_Duration, HIPS_px, HIPS_py, HIPS_pz, HIPS_ex, HIPS_ey, HIPS_ez, SPINE_px, SPINE_py, SPINE_pz, SPINE_ex, SPINE_ey, SPINE_ez, CHEST_px, CHEST_py, CHEST_pz, CHEST_ex, CHEST_ey, CHEST_ez, NECK_px, NECK_py, NECK_pz, NECK_ex, NECK_ey, NECK_ez, SHOULDER_L_px, SHOULDER_L_py, SHOULDER_L_pz, SHOULDER_L_ex, SHOULDER_L_ey, SHOULDER_L_ez, ARM_L_px, ARM_L_py, ARM_L_pz, ARM_L_ex, ARM_L_ey, ARM_L_ez, FOREARM_L_px, FOREARM_L_py, FOREARM_L_pz, FOREARM_L_ex, FOREARM_L_ey, FOREARM_L_ez, HAND_L_px, HAND_L_py, HAND_L_pz, HAND_L_ex, HAND_L_ey, HAND_L_ez, SHOULDER_R_px, SHOULDER_R_py, SHOULDER_R_pz, SHOULDER_R_ex, SHOULDER_R_ey, SHOULDER_R_ez, ARM_R_px, ARM_R_py, ARM_R_pz, ARM_R_ex, ARM_R_ey, ARM_R_ez, FOREARM_R_px, FOREARM_R_py, FOREARM_R_pz, FOREARM_R_ex, FOREARM_R_ey, FOREARM_R_ez, HAND_R_px, HAND_R_py, HAND_R_pz, HAND_R_ex, HAND_R_ey, HAND_R_ez, UPLEG_L_px, UPLEG_L_py, UPLEG_L_pz, UPLEG_L_ex, UPLEG_L_ey, UPLEG_L_ez, LEG_L_px, LEG_L_py, LEG_L_pz, LEG_L_ex, LEG_L_ey, LEG_L_ez, FOOT_L_px, FOOT_L_py, FOOT_L_pz, FOOT_L_ex, FOOT_L_ey, FOOT_L_ez, TOE_L_px, TOE_L_py, TOE_L_pz, TOE_L_ex, TOE_L_ey, TOE_L_ez, UPLEG_R_px, UPLEG_R_py, UPLEG_R_pz, UPLEG_R_ex, UPLEG_R_ey, UPLEG_R_ez, LEG_R_px, LEG_R_py, LEG_R_pz, LEG_R_ex, LEG_R_ey, LEG_R_ez, FOOT_R_px, FOOT_R_py, FOOT_R_pz, FOOT_R_ex, FOOT_R_ey, FOOT_R_ez, TOE_R_px, TOE_R_py, TOE_R_pz, TOE_R_ex, TOE_R_ey, TOE_R_ez, HEAD_px, HEAD_py, HEAD_pz, HEAD_ex, HEAD_ey, HEAD_ez
1.095999963581562042e-02,-7.789200544357299805e-02,-2.343899011611938477e-02,-3.336906433105468750e-03,-6.900686740875244141e+00,-1.099828338623046875e+01,3.419533729553222656e+00,-4.148199409246444702e-02,1.251249909400939941e-01,8.941996097564697266e-02,1.180051732808351517e-02,7.673026630072854459e-06,-5.308378968038596213e-05,-3.292000293731689453e-02,9.900695085525512695e-02,7.300800085067749023e-02,1.910413026809692383e+00,-5.992437362670898438e+00,4.109345078468322754e-01,-4.898000136017799377e-02,1.552670001983642578e-01,1.052010059356689453e-01,-9.199353218078613281e+00,-9.175694867735728621e-05,2.056926496152300388e-05,3.710999712347984314e-02,-1.822900772094726562e-02,-1.434201002120971680e-02,2.627361059188842773e+00,-1.312779903411865234e+01,1.716268920898437500e+01,1.257390081882476807e-01,-1.892697811126708984e-02,1.104199886322021484e-02,-2.906463432312011719e+01,6.341535568237304688e+00,5.186429595947265625e+01,1.423320025205612183e-01,-1.524869799613952637e-01,-1.317769885063171387e-01,5.339139534044079483e-05,-4.446675109863281250e+01,-7.559811638202518225e-05,1.563900709152221680e-02,-2.052879929542541504e-01,-2.226102352142333984e-02,5.454857254028320312e+01,9.979742050170898438e+00,2.471533298492431641e+00,-2.087199874222278595e-02,-3.201794624328613281e-02,-2.196800708770751953e-02,2.624237537384033203e+00,8.544479370117187500e+00,-1.460374450683593750e+01,-1.003820002079010010e-01,-5.730998516082763672e-02,-2.064001560211181641e-02,5.698061466217041016e+00,3.431067276000976562e+01,-2.126239013671875000e+01,-1.043279916048049927e-01,-2.261290550231933594e-01,3.438299894332885742e-02,8.068005627137608826e-06,2.875629425048828125e+01,-5.263170896796509624e-05,-3.476001322269439697e-02,-1.705690026283264160e-01,1.169350147247314453e-01,9.472017669677734375e+01,4.843317413330078125e+01,3.487496948242187500e+01,-1.168820112943649292e-01,2.914200127124786377e-01,1.708029508590698242e-01,2.413632965087890625e+01,2.892957767471671104e-03,-6.951575167477130890e-03,-6.252199411392211914e-02,1.985160112380981445e-01,2.708729505538940430e-01,-2.834928512573242188e+00,5.204417228698730469e+00,3.292821049690246582e-01,-6.080499291419982910e-02,1.555549949407577515e-01,-9.107947349548339844e-03,-3.744811415672302246e-01,-6.482052803039550781e-01,4.295406397432088852e-03,4.670130014419555664e-01,1.291979998350143433e-01,-1.462538003921508789e+00,1.306252593994140625e+02,-2.528082847595214844e+00,-1.583121643066406250e+02,-7.023999840021133423e-02,-2.113604545593261719e-02,-3.008008003234863281e-03,2.201218605041503906e+01,-1.183560657501220703e+01,2.121217966079711914e+00,6.472999602556228638e-02,-3.410369753837585449e-01,-8.360207080841064453e-02,-3.141798782348632812e+01,3.689903242047876120e-04,-1.345650013536214828e-02,7.978700101375579834e-02,-2.342840135097503662e-01,-2.406309843063354492e-01,4.021500110626220703e+00,8.097620964050292969e+00,9.281046986579895020e-01,3.135699033737182617e-02,-1.468359977006912231e-01,3.374397754669189453e-02,1.795341949462890625e+02,6.723119616508483887e-01,1.799999237060546875e+02,-1.790499873459339142e-02,5.097401142120361328e-02,4.899400472640991211e-02,9.963464736938476562e+00,-3.341630935668945312e+01,-8.797196388244628906e+00
1.097100041806697845e-02,-7.789200544357299805e-02,-2.343899011611938477e-02,-3.336906433105468750e-03,-6.900686740875244141e+00,-1.099828338623046875e+01,3.419533729553222656e+00,-4.148199409246444702e-02,1.251249909400939941e-01,8.941996097564697266e-02,1.180051732808351517e-02,7.673026630072854459e-06,-5.308378968038596213e-05,-3.292000293731689453e-02,9.900695085525512695e-02,7.300800085067749023e-02,1.910413026809692383e+00,-5.992437362670898438e+00,4.109345078468322754e-01,-4.898000136017799377e-02,1.552670001983642578e-01,1.052010059356689453e-01,-9.199353218078613281e+00,-9.175694867735728621e-05,2.056926496152300388e-05,3.710999712347984314e-02,-1.822900772094726562e-02,-1.434201002120971680e-02,2.627361059188842773e+00,-1.312779903411865234e+01,1.716268920898437500e+01,1.257390081882476807e-01,-1.892697811126708984e-02,1.104199886322021484e-02,-2.906463432312011719e+01,6.341535568237304688e+00,5.186429595947265625e+01,1.423320025205612183e-01,-1.524869799613952637e-01,-1.317769885063171387e-01,5.339139534044079483e-05,-4.446675109863281250e+01,-7.559811638202518225e-05,1.563900709152221680e-02,-2.052879929542541504e-01,-2.226102352142333984e-02,5.454857254028320312e+01,9.979742050170898438e+00,2.471533298492431641e+00,-2.087199874222278595e-02,-3.201794624328613281e-02,-2.196800708770751953e-02,2.624237537384033203e+00,8.544479370117187500e+00,-1.460374450683593750e+01,-1.003820002079010010e-01,-5.730998516082763672e-02,-2.064001560211181641e-02,5.698061466217041016e+00,3.431067276000976562e+01,-2.126239013671875000e+01,-1.043279916048049927e-01,-2.261290550231933594e-01,3.438299894332885742e-02,8.068005627137608826e-06,2.875629425048828125e+01,-5.263170896796509624e-05,-3.476001322269439697e-02,-1.705690026283264160e-01,1.169350147247314453e-01,9.472017669677734375e+01,4.843317413330078125e+01,3.487496948242187500e+01,-1.168820112943649292e-01,2.914200127124786377e-01,1.708029508590698242e-01,2.413632965087890625e+01,2.892957767471671104e-03,-6.951575167477130890e-03,-6.252199411392211914e-02,1.985160112380981445e-01,2.708729505538940430e-01,-2.834928512573242188e+00,5.204417228698730469e+00,3.292821049690246582e-01,-6.080499291419982910e-02,1.555549949407577515e-01,-9.107947349548339844e-03,-3.744811415672302246e-01,-6.482052803039550781e-01,4.295406397432088852e-03,4.670130014419555664e-01,1.291979998350143433e-01,-1.462538003921508789e+00,1.306252593994140625e+02,-2.528082847595214844e+00,-1.583121643066406250e+02,-7.023999840021133423e-02,-2.113604545593261719e-02,-3.008008003234863281e-03,2.201218605041503906e+01,-1.183560657501220703e+01,2.121217966079711914e+00,6.472999602556228638e-02,-3.410369753837585449e-01,-8.360207080841064453e-02,-3.141798782348632812e+01,3.689903242047876120e-04,-1.345650013536214828e-02,7.978700101375579834e-02,-2.342840135097503662e-01,-2.406309843063354492e-01,4.021500110626220703e+00,8.097620964050292969e+00,9.281046986579895020e-01,3.135699033737182617e-02,-1.468359977006912231e-01,3.374397754669189453e-02,1.795341949462890625e+02,6.723119616508483887e-01,1.799999237060546875e+02,-1.790499873459339142e-02,5.097401142120361328e-02,4.899400472640991211e-02,9.963464736938476562e+00,-3.341630935668945312e+01,-8.797196388244628906e+00
1.097000017762184143e-02,-7.887400686740875244e-02,-1.984602212905883789e-02,-7.816076278686523438e-03,-1.128357124328613281e+01,-1.015172958374023438e+01,3.736551284790039062e+00,-4.039499908685684204e-02,1.242539882659912109e-01,9.212404489517211914e-02,1.657170891761779785e+00,7.585949788335710764e-05,4.226894452585838735e-05,-3.240899741649627686e-02,1.003770232200622559e-01,7.216900587081909180e-02,6.244902610778808594e-01,-2.354867696762084961e+00,1.455320000648498535e+00,-4.460700228810310364e-02,1.556349992752075195e-01,1.078709959983825684e-01,-9.199328422546386719e+00,4.767996142618358135e-05,-4.897909821011126041e-05,3.668199852108955383e-02,-1.895201206207275391e-02,-1.498001813888549805e-02,2.653639554977416992e+00,-1.233259963989257812e+01,1.465384292602539062e+01,1.264199912548065186e-01,-1.678001880645751953e-02,1.206701993942260742e-02,-2.664825630187988281e+01,5.642436504364013672e+00,5.360416793823242188e+01,1.406610012054443359e-01,-1.531789898872375488e-01,-1.344249844551086426e-01,1.642261195229366422e-04,-4.643383407592773438e+01,-7.448707037838175893e-05,1.253300905227661133e-02,-2.069169878959655762e-01,-1.496398448944091797e-02,4.826362609863281250e+01,6.429754257202148438e+00,2.097270965576171875e+00,-2.187899872660636902e-02,-3.139603137969970703e-02,-2.220696210861206055e-02,2.659431219100952148e+00,1.087824726104736328e+01,-1.306253051757812500e+01,-1.026289984583854675e-01,-5.601394176483154297e-02,-1.473903656005859375e-02,5.368651390075683594e+00,3.336452865600585938e+01,-2.227858734130859375e+01,-1.058060079813003540e-01,-2.260770201683044434e-01,3.681898117065429688e-02,-6.691915586998220533e-06,2.651340866088867188e+01,2.530905112507753074e-05,-3.685799241065979004e-02,-1.748189926147460938e-01,1.112480163574218750e-01,9.997216796875000000e+01,4.942706298828125000e+01,3.994156646728515625e+01,-1.153459846973419189e-01,3.039030134677886963e-01,1.517549753189086914e-01,2.762320137023925781e+01,3.213802352547645569e-03,-6.768951658159494400e-03,-6.765201687812805176e-02,1.968629956245422363e-01,2.724120616912841797e-01,-3.055634021759033203e+00,4.641659736633300781e+00,2.767077684402465820e-01,-5.291798710823059082e-02,1.590230017900466919e-01,-9.620070457458496094e-03,-3.744562566280364990e-01,-6.482086181640625000e-01,4.290022421628236771e-03,4.640049934387207031e-01,1.107069998979568481e-01,-1.449713945388793945e+00,1.308126373291015625e+02,6.510768532752990723e-01,-1.610813751220703125e+02,-7.112399488687515259e-02,-1.789700984954833984e-02,-7.048964500427246094e-03,2.593155097961425781e+01,-9.992535591125488281e+00,8.782884478569030762e-01,6.068199127912521362e-02,-3.464819788932800293e-01,-6.842696666717529297e-02,-3.573170852661132812e+01,4.297478008083999157e-04,-1.349239517003297806e-02,8.681000769138336182e-02,-2.268770039081573486e-01,-2.470160722732543945e-01,3.940185308456420898e+00,6.503397941589355469e+00,7.465349435806274414e-01,2.619798481464385986e-02,-1.494330018758773804e-01,2.896404266357421875e-02,1.795342864990234375e+02,6.723318099975585938e-01,1.799999389648437500e+02,-1.633299887180328369e-02,5.096399784088134766e-02,4.993903636932373047e-02,1.014864158630371094e+01,-3.284710693359375000e+01,-1.111280345916748047e+01
1.096499990671873093e-02,-7.887400686740875244e-02,-1.984602212905883789e-02,-7.816076278686523438e-03,-1.128357124328613281e+01,-1.015172958374023438e+01,3.736551284790039062e+00,-4.039499908685684204e-02,1.242539882659912109e-01,9.212404489517211914e-02,1.657170891761779785e+00,7.585949788335710764e-05,4.226894452585838735e-05,-3.240899741649627686e-02,1.003770232200622559e-01,7.216900587081909180e-02,6.244902610778808594e-01,-2.354867696762084961e+00,1.455320000648498535e+00,-4.460700228810310364e-02,1.556349992752075195e-01,1.078709959983825684e-01,-9.199328422546386719e+00,4.767996142618358135e-05,-4.897909821011126041e-05,3.668199852108955383e-02,-1.895201206207275391e-02,-1.498001813888549805e-02,2.653639554977416992e+00,-1.233259963989257812e+01,1.465384292602539062e+01,1.264199912548065186e-01,-1.678001880645751953e-02,1.206701993942260742e-02,-2.664825630187988281e+01,5.642436504364013672e+00,5.360416793823242188e+01,1.406610012054443359e-01,-1.531789898872375488e-01,-1.344249844551086426e-01,1.642261195229366422e-04,-4.643383407592773438e+01,-7.448707037838175893e-05,1.253300905227661133e-02,-2.069169878959655762e-01,-1.496398448944091797e-02,4.826362609863281250e+01,6.429754257202148438e+00,2.097270965576171875e+00,-2.187899872660636902e-02,-3.139603137969970703e-02,-2.220696210861206055e-02,2.659431219100952148e+00,1.087824726104736328e+01,-1.306253051757812500e+01,-1.026289984583854675e-01,-5.601394176483154297e-02,-1.473903656005859375e-02,5.368651390075683594e+00,3.336452865600585938e+01,-2.227858734130859375e+01,-1.058060079813003540e-01,-2.260770201683044434e-01,3.681898117065429688e-02,-6.691915586998220533e-06,2.651340866088867188e+01,2.530905112507753074e-05,-3.685799241065979004e-02,-1.748189926147460938e-01,1.112480163574218750e-01,9.997216796875000000e+01,4.942706298828125000e+01,3.994156646728515625e+01,-1.153459846973419189e-01,3.039030134677886963e-01,1.517549753189086914e-01,2.762320137023925781e+01,3.213802352547645569e-03,-6.768951658159494400e-03,-6.765201687812805176e-02,1.968629956245422363e-01,2.724120616912841797e-01,-3.055634021759033203e+00,4.641659736633300781e+00,2.767077684402465820e-01,-5.291798710823059082e-02,1.590230017900466919e-01,-9.620070457458496094e-03,-3.744562566280364990e-01,-6.482086181640625000e-01,4.290022421628236771e-03,4.640049934387207031e-01,1.107069998979568481e-01,-1.449713945388793945e+00,1.308126373291015625e+02,6.510768532752990723e-01,-1.610813751220703125e+02,-7.112399488687515259e-02,-1.789700984954833984e-02,-7.048964500427246094e-03,2.593155097961425781e+01,-9.992535591125488281e+00,8.782884478569030762e-01,6.068199127912521362e-02,-3.464819788932800293e-01,-6.842696666717529297e-02,-3.573170852661132812e+01,4.297478008083999157e-04,-1.349239517003297806e-02,8.681000769138336182e-02,-2.268770039081573486e-01,-2.470160722732543945e-01,3.940185308456420898e+00,6.503397941589355469e+00,7.465349435806274414e-01,2.619798481464385986e-02,-1.494330018758773804e-01,2.896404266357421875e-02,1.795342864990234375e+02,6.723318099975585938e-01,1.799999389648437500e+02,-1.633299887180328369e-02,5.096399784088134766e-02,4.993903636932373047e-02,1.014864158630371094e+01,-3.284710693359375000e+01,-1.111280345916748047e+01
1.097500044852495193e-02,-7.887400686740875244e-02,-1.984602212905883789e-02,-7.816076278686523438e-03,-1.128357124328613281e+01,-1.015172958374023438e+01,3.736551284790039062e+00,-4.039499908685684204e-02,1.242539882659912109e-01,9.212404489517211914e-02,1.657170891761779785e+00,7.585949788335710764e-05,4.226894452585838735e-05,-3.240899741649627686e-02,1.003770232200622559e-01,7.216900587081909180e-02,6.244902610778808594e-01,-2.354867696762084961e+00,1.455320000648498535e+00,-4.460700228810310364e-02,1.556349992752075195e-01,1.078709959983825684e-01,-9.199328422546386719e+00,4.767996142618358135e-05,-4.897909821011126041e-05,3.668199852108955383e-02,-1.895201206207275391e-02,-1.498001813888549805e-02,2.653639554977416992e+00,-1.233259963989257812e+01,1.465384292602539062e+01,1.264199912548065186e-01,-1.678001880645751953e-02,1.206701993942260742e-02,-2.664825630187988281e+01,5.642436504364013672e+00,5.360416793823242188e+01,1.406610012054443359e-01,-1.531789898872375488e-01,-1.344249844551086426e-01,1.642261195229366422e-04,-4.643383407592773438e+01,-7.448707037838175893e-05,1.253300905227661133e-02,-2.069169878959655762e-01,-1.496398448944091797e-02,4.826362609863281250e+01,6.429754257202148438e+00,2.097270965576171875e+00,-2.187899872660636902e-02,-3.139603137969970703e-02,-2.220696210861206055e-02,2.659431219100952148e+00,1.087824726104736328e+01,-1.306253051757812500e+01,-1.026289984583854675e-01,-5.601394176483154297e-02,-1.473903656005859375e-02,5.368651390075683594e+00,3.336452865600585938e+01,-2.227858734130859375e+01,-1.058060079813003540e-01,-2.260770201683044434e-01,3.681898117065429688e-02,-6.691915586998220533e-06,2.651340866088867188e+01,2.530905112507753074e-05,-3.685799241065979004e-02,-1.748189926147460938e-01,1.112480163574218750e-01,9.997216796875000000e+01,4.942706298828125000e+01,3.994156646728515625e+01,-1.153459846973419189e-01,3.039030134677886963e-01,1.517549753189086914e-01,2.762320137023925781e+01,3.213802352547645569e-03,-6.768951658159494400e-03,-6.765201687812805176e-02,1.968629956245422363e-01,2.724120616912841797e-01,-3.055634021759033203e+00,4.641659736633300781e+00,2.767077684402465820e-01,-5.291798710823059082e-02,1.590230017900466919e-01,-9.620070457458496094e-03,-3.744562566280364990e-01,-6.482086181640625000e-01,4.290022421628236771e-03,4.640049934387207031e-01,1.107069998979568481e-01,-1.449713945388793945e+00,1.308126373291015625e+02,6.510768532752990723e-01,-1.610813751220703125e+02,-7.112399488687515259e-02,-1.789700984954833984e-02,-7.048964500427246094e-03,2.593155097961425781e+01,-9.992535591125488281e+00,8.782884478569030762e-01,6.068199127912521362e-02,-3.464819788932800293e-01,-6.842696666717529297e-02,-3.573170852661132812e+01,4.297478008083999157e-04,-1.349239517003297806e-02,8.681000769138336182e-02,-2.268770039081573486e-01,-2.470160722732543945e-01,3.940185308456420898e+00,6.503397941589355469e+00,7.465349435806274414e-01,2.619798481464385986e-02,-1.494330018758773804e-01,2.896404266357421875e-02,1.795342864990234375e+02,6.723318099975585938e-01,1.799999389648437500e+02,-1.633299887180328369e-02,5.096399784088134766e-02,4.993903636932373047e-02,1.014864158630371094e+01,-3.284710693359375000e+01,-1.111280345916748047e+01
1.097500044852495193e-02,-7.975199818611145020e-02,-1.640498638153076172e-02,-1.036107540130615234e-02,-1.554265213012695312e+01,-1.101974678039550781e+01,5.311492443084716797e+00,-3.787899762392044067e-02,1.259160041809082031e-01,9.220105409622192383e-02,1.888777971267700195e+00,-6.094638229114934802e-05,8.770457498030737042e-06,-3.031300008296966553e-02,1.020219922065734863e-01,7.180595397949218750e-02,-1.832014560699462891e+00,1.365895748138427734e+00,7.856740355491638184e-01,-4.333100095391273499e-02,1.526829600334167480e-01,1.140339970588684082e-01,-9.199286460876464844e+00,4.354837983555626124e-06,5.727073221351020038e-05,3.661799803376197815e-02,-1.831603050231933594e-02,-1.644295454025268555e-02,2.665683746337890625e+00,-1.265721702575683594e+01,1.392502784729003906e+01,1.272949874401092529e-01,-1.570999622344970703e-02,1.039296388626098633e-02,-2.119263076782226562e+01,3.272703886032104492e+00,5.492327499389648438e+01,1.360190063714981079e-01,-1.572349667549133301e-01,-1.365819573402404785e-01,-6.978315650485455990e-05,-4.771857833862304688e+01,9.208962728735059500e-05,1.447498798370361328e-02,-2.082729935646057129e-01,-1.641035079956054688e-03,3.072956848144531250e+01,2.994703054428100586e+00,7.572854518890380859e+00,-2.227899990975856781e-02,-3.100502490997314453e-02,-2.275395393371582031e-02,2.662582874298095703e+00,1.127553462982177734e+01,-1.308563041687011719e+01,-1.028230041265487671e-01,-5.706393718719482422e-02,-1.361304521560668945e-02,1.443994331359863281e+01,3.336117553710937500e+01,-1.945466041564941406e+01,-1.102370023727416992e-01,-2.248290181159973145e-01,3.927004337310791016e-02,5.237700315774418414e-05,3.058933258056640625e+01,1.080575093510560691e-04,-3.932099044322967529e-02,-1.635209918022155762e-01,1.281209588050842285e-01,8.539485931396484375e+01,4.101057052612304688e+01,2.609120368957519531e+01,-1.154000163078308105e-01,3.167240023612976074e-01,1.274150609970092773e-01,3.216477966308593750e+01,3.785971784964203835e-03,-6.569276098161935806e-03,-6.729400157928466797e-02,1.967540085315704346e-01,2.745389938354492188e-01,-4.097994327545166016e+00,4.359130859375000000e+00,1.811178922653198242e-01,-4.979497194290161133e-02,1.606729924678802490e-01,-1.195800304412841797e-02,-3.744898736476898193e-01,-6.481652259826660156e-01,4.301396664232015610e-03,4.621169865131378174e-01,9.481400251388549805e-02,-1.431975007057189941e+00,1.316009826660156250e+02,1.383412003517150879e+00,-1.622069549560546875e+02,-7.191699743270874023e-02,-1.479202508926391602e-02,-9.343028068542480469e-03,2.702082443237304688e+01,-7.809764385223388672e+00,8.415825664997100830e-02,5.661599338054656982e-02,-3.502129912376403809e-01,-6.108689308166503906e-02,-3.853403472900390625e+01,3.174096345901489258e-04,-1.346578169614076614e-02,8.777000010013580322e-02,-2.213740050792694092e-01,-2.537940740585327148e-01,4.627058029174804688e+00,5.601549148559570312e+00,6.444320082664489746e-01,2.347700297832489014e-02,-1.510300040245056152e-01,2.667403221130371094e-02,1.795342254638671875e+02,6.723828315734863281e-01,1.799998779296875000e+02,-1.558900065720081329e-02,4.954206943511962891e-02,5.205303430557250977e-02,1.140643596649169922e+01,-3.763984298706054688e+01,-1.370724868774414062e+01
1.097199972718954086e-02,-7.975199818611145020e-02,-1.640498638153076172e-02,-1.036107540130615234e-02,-1.554265213012695312e+01,-1.101974678039550781e+01,5.311492443084716797e+00,-3.787899762392044067e-02,1.259160041809082031e-01,9.220105409622192383e-02,1.888777971267700195e+00,-6.094638229114934802e-05,8.770457498030737042e-06,-3.031300008296966553e-02,1.020219922065734863e-01,7.180595397949218750e-02,-1.832014560699462891e+00,1.365895748138427734e+00,7.856740355491638184e-01,-4.333100095391273499e-02,1.526829600334167480e-01,1.140339970588684082e-01,-9.199286460876464844e+00,4.354837983555626124e-06,5.727073221351020038e-05,3.661799803376197815e-02,-1.831603050231933594e-02,-1.644295454025268555e-02,2.665683746337890625e+00,-1.265721702575683594e+01,1.392502784729003906e+01,1.272949874401092529e-01,-1.570999622344970703e-02,1.039296388626098633e-02,-2.119263076782226562e+01,3.272703886032104492e+00,5.492327499389648438e+01,1.360190063714981079e-01,-1.572349667549133301e-01,-1.365819573402404785e-01,-6.978315650485455990e-05,-4.771857833862304688e+01,9.208962728735059500e-05,1.447498798370361328e-02,-2.082729935646057129e-01,-1.641035079956054688e-03,3.072956848144531250e+01,2.994703054428100586e+00,7.572854518890380859e+00,-2.227899990975856781e-02,-3.100502490997314453e-02,-2.275395393371582031e-02,2.662582874298095703e+00,1.127553462982177734e+01,-1.308563041687011719e+01,-1.028230041265487671e-01,-5.706393718719482422e-02,-1.361304521560668945e-02,1.443994331359863281e+01,3.336117553710937500e+01,-1.945466041564941406e+01,-1.102370023727416992e-01,-2.248290181159973145e-01,3.927004337310791016e-02,5.237700315774418414e-05,3.058933258056640625e+01,1.080575093510560691e-04,-3.932099044322967529e-02,-1.635209918022155762e-01,1.281209588050842285e-01,8.539485931396484375e+01,4.101057052612304688e+01,2.609120368957519531e+01,-1.154000163078308105e-01,3.167240023612976074e-01,1.274150609970092773e-01,3.216477966308593750e+01,3.785971784964203835e-03,-6.569276098161935806e-03,-6.729400157928466797e-02,1.967540085315704346e-01,2.745389938354492188e-01,-4.097994327545166016e+00,4.359130859375000000e+00,1.811178922653198242e-01,-4.979497194290161133e-02,1.606729924678802490e-01,-1.195800304412841797e-02,-3.744898736476898193e-01,-6.481652259826660156e-01,4.301396664232015610e-03,4.621169865131378174e-01,9.481400251388549805e-02,-1.431975007057189941e+00,1.316009826660156250e+02,1.383412003517150879e+00,-1.622069549560546875e+02,-7.191699743270874023e-02,-1.479202508926391602e-02,-9.343028068542480469e-03,2.702082443237304688e+01,-7.809764385223388672e+00,8.415825664997100830e-02,5.661599338054656982e-02,-3.502129912376403809e-01,-6.108689308166503906e-02,-3.853403472900390625e+01,3.174096345901489258e-04,-1.346578169614076614e-02,8.777000010013580322e-02,-2.213740050792694092e-01,-2.537940740585327148e-01,4.627058029174804688e+00,5.601549148559570312e+00,6.444320082664489746e-01,2.347700297832489014e-02,-1.510300040245056152e-01,2.667403221130371094e-02,1.795342254638671875e+02,6.723828315734863281e-01,1.799998779296875000e+02,-1.558900065720081329e-02,4.954206943511962891e-02,5.205303430557250977e-02,1.140643596649169922e+01,-3.763984298706054688e+01,-1.370724868774414062e+01
1.096899993717670441e-02,-7.975199818611145020e-02,-1.640498638153076172e-02,-1.036107540130615234e-02,-1.554265213012695312e+01,-1.101974678039550781e+01,5.311492443084716797e+00,-3.787899762392044067e-02,1.259160041809082031e-01,9.220105409622192383e-02,1.888777971267700195e+00,-6.094638229114934802e-05,8.770457498030737042e-06,-3.031300008296966553e-02,1.020219922065734863e-01,7.180595397949218750e-02,-1.832014560699462891e+00,1.365895748138427734e+00,7.856740355491638184e-01,-4.333100095391273499e-02,1.526829600334167480e-01,1.140339970588684082e-01,-9.199286460876464844e+00,4.354837983555626124e-06,5.727073221351020038e-05,3.661799803376197815e-02,-1.831603050231933594e-02,-1.644295454025268555e-02,2.665683746337890625e+00,-1.265721702575683594e+01,1.392502784729003906e+01,1.272949874401092529e-01,-1.570999622344970703e-02,1.039296388626098633e-02,-2.119263076782226562e+01,3.272703886032104492e+00,5.492327499389648438e+01,1.360190063714981079e-01,-1.572349667549133301e-01,-1.365819573402404785e-01,-6.978315650485455990e-05,-4.771857833862304688e+01,9.208962728735059500e-05,1.447498798370361328e-02,-2.082729935646057129e-01,-1.641035079956054688e-03,3.072956848144531250e+01,2.994703054428100586e+00,7.572854518890380859e+00,-2.227899990975856781e-02,-3.100502490997314453e-02,-2.275395393371582031e-02,2.662582874298095703e+00,1.127553462982177734e+01,-1.308563041687011719e+01,-1.028230041265487671e-01,-5.706393718719482422e-02,-1.361304521560668945e-02,1.443994331359863281e+01,3.336117553710937500e+01,-1.945466041564941406e+01,-1.102370023727416992e-01,-2.248290181159973145e-01,3.927004337310791016e-02,5.237700315774418414e-05,3.058933258056640625e+01,1.080575093510560691e-04,-3.932099044322967529e-02,-1.635209918022155762e-01,1.281209588050842285e-01,8.539485931396484375e+01,4.101057052612304688e+01,2.609120368957519531e+01,-1.154000163078308105e-01,3.167240023612976074e-01,1.274150609970092773e-01,3.216477966308593750e+01,3.785971784964203835e-03,-6.569276098161935806e-03,-6.729400157928466797e-02,1.967540085315704346e-01,2.745389938354492188e-01,-4.097994327545166016e+00,4.359130859375000000e+00,1.811178922653198242e-01,-4.979497194290161133e-02,1.606729924678802490e-01,-1.195800304412841797e-02,-3.744898736476898193e-01,-6.481652259826660156e-01,4.301396664232015610e-03,4.621169865131378174e-01,9.481400251388549805e-02,-1.431975007057189941e+00,1.316009826660156250e+02,1.383412003517150879e+00,-1.622069549560546875e+02,-7.191699743270874023e-02,-1.479202508926391602e-02,-9.343028068542480469e-03,2.702082443237304688e+01,-7.809764385223388672e+00,8.415825664997100830e-02,5.661599338054656982e-02,-3.502129912376403809e-01,-6.108689308166503906e-02,-3.853403472900390625e+01,3.174096345901489258e-04,-1.346578169614076614e-02,8.777000010013580322e-02,-2.213740050792694092e-01,-2.537940740585327148e-01,4.627058029174804688e+00,5.601549148559570312e+00,6.444320082664489746e-01,2.347700297832489014e-02,-1.510300040245056152e-01,2.667403221130371094e-02,1.795342254638671875e+02,6.723828315734863281e-01,1.799998779296875000e+02,-1.558900065720081329e-02,4.954206943511962891e-02,5.205303430557250977e-02,1.140643596649169922e+01,-3.763984298706054688e+01,-1.370724868774414062e+01
